link,college name,Estd,Rating,Review,facilities,image,Address,contact_no,website
https://collegedunia.com/college/18457-prin-ln-welingkar-institute-of-management-development-and-research-weschool-bangalore,"Prin. L.N. Welingkar Institute of Management Development and Research- [WeSchool], Bangalore",Estd 1977,"8.1,8.1",15 reviews,"Comp,Labs,Sports,Gym,Medical,Cafeteria,Library,Auditorium,Laboratory,Hostel,Classrooms,",https://images.collegedunia.com/public/college_data/images/appImage/1576832621BengaluruPic.jpg?w=1286&h=193&mode=stretch,"102/103, Electronic City Phase 1, Next to Telephone Exchange, Hosur Road 
 Bangalore - 560100 
 Karnataka ,    India ",",080-42678300  ,    28521066  ,    28522514  ,    41303781",https://www.welingkar.org/
https://collegedunia.com/college/17944-indus-business-academy-iba-bangalore,"Indus Business Academy - [IBA], Bangalore",Estd 2001,"7.3,7.3",59 reviews,"Comp,Labs,Sports,Gym,Medical,Cafeteria,Laboratory,Library,Auditorium,Hostel,Security,Wi-Fi,Campus,",https://images.collegedunia.com/public/college_data/images/appImage/17944_IBA_APP.jpg?w=1286&h=193&mode=stretch,"Lakshmipura, Thataguni Post, Kanakapura Main Road 
 Bangalore - 560062 
 Karnataka ,    India ",",080-26083703  ,    26083704  ,    26083705,9342410271   ,    9900705325  ,    8197862131",http://www.iba.ac.in
https://collegedunia.com/college/19264-xavier-institute-of-management-and-entrepreneurship-xime-bangalore,"Xavier Institute of Management and Entrepreneurship - [XIME], Bangalore",Estd 1991,"7.5,7.5",36 reviews,"Comp,Labs,Sports,Gym,Cafeteria,Library,Auditorium,Hostel,Wi-Fi,Campus,Security,Classrooms,",https://images.collegedunia.com/public/college_data/images/appImage/1513685636BangaloreCampusphoto.jpg?w=1286&h=193&mode=stretch,"Electronics City, Phase II, Hosur Road 
 Bangalore - 560100 
 Karnataka ,    India ",",080-28528597  ,    28528598",http://www.xime.org
https://collegedunia.com/college/15559-aims-institutes-bangalore,"AIMS Institutes, Bangalore",Estd 1994,"7.2,7.2",63 reviews,"Comp,Labs,Sports,Gym,Medical,Cafeteria,Library,Auditorium,Hostel,Laboratory,Wi-Fi,Campus,Classrooms,",https://images.collegedunia.com/public/college_data/images/appImage/1580715627IMG20191026110221.jpg?w=1286&h=193&mode=stretch,"1st cross, 1st stage, Peenya 
 Bangalore - 560058 
 Karnataka ,    India ",",Admission Office -  080-28391532  ,    28390433  ,    28396430,7026191115  ,    7026191116",http://www.theaims.ac.in
https://collegedunia.com/college/18962-symbiosis-institute-of-business-management-sibm-bangalore,"Symbiosis Institute of Business Management - [SIBM], Bangalore",Estd 2008,"7.7,7.7",42 reviews,"Comp,Labs,Sports,Medical,Cafeteria,Library,Auditorium,Laboratory,Classrooms,Hostel,Wi-Fi,Campus,Gym,",https://images.collegedunia.com/public/college_data/images/appImage/1503898965cover.jpg?w=1286&h=193&mode=stretch,"95/1, 95/2 Electronics City, Phase 1, Hosur Road, 
 Bangalore - 560100 
 Karnataka ,    India ",",080-67139535  ,    67139536  ,    67139537  ,    67139573  ,    67139575  ,    67139575  ,    67139573",http://www.sibm.edu.in
https://collegedunia.com/college/9599-karnataka-college-of-pharmacy-kcp-bangalore,"Karnataka College of Pharmacy - [KCP], Bangalore",Estd 2004,"8.0,8.0",24 reviews,"Comp,Labs,Sports,Medical,Cafeteria,Laboratory,Library,Auditorium,Hostel,Classrooms,",https://images.collegedunia.com/public/college_data/images/appImage/9599_KCP_New.jpg?w=1286&h=193&mode=stretch,"Campus # 33/2, Thirumenahalli, Hegde Nagar Main Road,Jakkur Post, Yelahanka Hobli, 
 Bangalore - 560064 
 Karnataka ,    India ",",080-29736814",http://www.karnatakacollegeofpharmacy.com/
https://collegedunia.com/college/9613-krupanidhi-college-of-pharmacy-kcp-bangalore,"Krupanidhi College of Pharmacy - [KCP], Bangalore",Estd 1985,"8.4,8.4",22 reviews,"Comp,Labs,Sports,Gym,Medical,Cafeteria,Laboratory,Library,Hostel,Transport,",https://images.collegedunia.com/public/college_data/images/appImage/1494909778cover.jpg?w=1286&h=193&mode=stretch,"12/1, Chikka Bellandur, Carmelaram Post, Varthur Hobli, off Sarjapur Road 
 Bangalore - 560035 
 Karnataka ,    India ",",080-25506045  ,    25532620  ,    65973260,7848000123",http://pharmacy.krupanidhi.edu.in/
https://collegedunia.com/college/18502-rv-institute-of-management-rvim-bangalore,"RV Institute of Management - [RVIM], Bangalore",Estd 1999,"8.0,8.0",9 reviews,"Sports,Medical,Cafeteria,Library,Auditorium,Hostel,Comp,Labs,Gym,Laboratory,Classrooms,",https://images.collegedunia.com/public/college_data/images/appImage/18502_RVIOM_APP.jpg?w=1286&h=193&mode=stretch,"CA 17, 36th Cross, 26th Main, 4th 'T' Block, Jayanagar 
 Bangalore - 560041 
 Karnataka ,    India ",",080-42540300  ,    26547048",http://rvim.edu.in/
https://collegedunia.com/college/14483-new-horizon-college-of-engineering-nhce-bangalore,"New Horizon College of Engineering - [NHCE], Bangalore",Estd 2001,"8.0,8.0",102 reviews,"Comp,Labs,Sports,Gym,Medical,Cafeteria,Laboratory,Library,Auditorium,Hostel,Classrooms,Transport,Security,",https://images.collegedunia.com/public/college_data/images/appImage/14483_1444286530NHCE_NEW.jpg?w=1286&h=193&mode=stretch,"Ring Road, Bellandur Post, Near Marathalli 
 Bangalore - 560103 
 Karnataka ,    India ",",080-66297777  ,    080-2844 0770,9686443210",http://newhorizonindia.edu/nhengineering/
https://collegedunia.com/college/18107-international-school-of-business-and-research-isbr-business-school-bangalore,"International School of Business and Research - [ISBR Business School], Bangalore",Estd 1990,"7.8,7.8",24 reviews,"Comp,Labs,Sports,Gym,Medical,Cafeteria,Library,Auditorium,Hostel,Laboratory,Classrooms,Transport,Security,",https://images.collegedunia.com/public/college_data/images/appImage/18107_ISBR_APP.jpg?w=1286&h=193&mode=stretch,"107, Near Infosys, Behind BSNL Telephone Exchange, Electronic City- Phase I 
 Bangalore - 560100 
 Karnataka ,    India ",",080-40819500,9844004333  ,    7349164002  ,    7349147002  ,    9844006222",https://www.isbr.in/
https://collegedunia.com/college/9389-dr-hlt-college-of-pharmacy-bangalore,"Dr HLT College of Pharmacy, Bangalore",Estd 1987,"8.9,8.9",2 reviews,"Comp,Labs,Sports,Gym,Medical,Cafeteria,Laboratory,Library,Auditorium,Hostel,",https://images.collegedunia.com/public/college_data/images/appImage/9389_DHLTCP_New.jpg?w=1286&h=193&mode=stretch,"Kengal Channapatna Â  
 Bangalore - 571502 
 Karnataka ,    India ",",080-26508513,9880013139",http://www.hltcollegeofpharmacy.org/
https://collegedunia.com/college/14976-school-of-engineering-and-technology-jain-university-set-ju-bangalore,"School of Engineering and Technology, Jain University - [SET JU], Bangalore",Estd 2005,"8.1,8.1",43 reviews,"Classrooms,Communication,Centre,Comp,Labs,Library,Laboratory,Medical,Sports,Gym,Hostel,Cafeteria,",https://images.collegedunia.com/public/college_data/images/appImage/1574618952ssj.jpg?w=1286&h=193&mode=stretch,"#44/4, District Fund Road, Behind Big Bazaar, Jayanagara 9th Block 
 Bangalore - 560069 
 Karnataka ,    India ",",7337618222  ,    7337619222",http://set.jainuniversity.ac.in/
https://collegedunia.com/college/5932-vogue-institute-of-art-and-design-viad-bangalore,"Vogue Institute of Art and Design - [VIAD], Bangalore",Estd 1996,"7.9,7.9",21 reviews,"Classrooms,Auditorium,Comp,Labs,Laboratory,Hostel,Sports,Medical,Cafeteria,Library,Security,Transport,",https://images.collegedunia.com/public/college_data/images/appImage/5932_VIFT_APP.jpg?w=1286&h=193&mode=stretch,"No. 4, Anand Towers, III Floor, Opp. To PF Building,
Rajaram Mohan Roy Road, Richmond Circle 
 Bangalore - 561203 
 Karnataka ,    India ",",080-22224333  ,    22220966  ,    22224334  ,    22220941  ,    Admissions -  8904672408,9379724246  ,    8655019948",http://www.voguefashioninstitute.com
https://collegedunia.com/college/8583-alliance-school-of-law-bangalore,"Alliance School of Law, Bangalore",Estd 2010,"7.6,7.6",7 reviews,"Comp,Labs,Sports,Gym,Medical,Cafeteria,Laboratory,Library,Hostel,Classrooms,Auditorium,Transport,Wi-Fi,Campus,",https://images.collegedunia.com/public/college_data/images/appImage/1519368600AdminPic.jpg?w=1286&h=193&mode=stretch,"Chikkahagade Cross, Chandapura-Anekal Main Road,
Anekal 
 Bangalore - 562106 
 Karnataka ,    India ",",080-4129 9200  ,    4129 9100  ,    4129 9000,UnderGraduate -  9620 009825  ,    98806 19618  ,    Post Graduate -  98860 02500  ,    99002 29974",https://law.alliance.edu.in
https://collegedunia.com/college/28562-dayananda-sagar-college-of-engineering-dsce-bangalore,"Dayananda Sagar College of Engineering - [DSCE], Bangalore",Estd 1979,"8.0,8.0",212 reviews,"Comp,Labs,Sports,Gym,Medical,Cafeteria,Laboratory,Library,Auditorium,Hostel,",https://images.collegedunia.com/public/college_data/images/appImage/28562_DSEC_APP.jpg?w=1286&h=193&mode=stretch,"Shivage Malleshwara Hills, Kumaraswamy Layout, Bangalore 
 Bangalore - 560078 
 Karnataka ,    India ",",80-42161750  ,    42161751",https://www.dsce.edu.in/
https://collegedunia.com/college/8976-bengaluru-law-college-bangalore,"Bengaluru Law College, Bangalore",Estd 2005,"9.3,9.3",2 reviews,"Library,Comp,Labs,Classrooms,Sports,Medical,Security,",https://images.collegedunia.com/public/college_data/images/appImage/8976_1.jpg?w=1286&h=193&mode=stretch,"#19/74, 8th Cross, Shakthi Ganapathi Nagar, Kamala nagar main road, Basaveshwaranagar, Near Ashoka Hospital 
 Bangalore - 560079 
 Karnataka ,    India ",",080-23232444,9380493988",http://bangalorelawcollege.in/
https://collegedunia.com/college/17081-adarsh-institute-of-management-and-information-technology-aimit-bangalore,"Adarsh Institute of Management and Information Technology - [AIMIT], Bangalore",Estd 1971,"7.8,7.8",16 reviews,"Medical,Auditorium,Cafeteria,Sports,Library,Comp,Labs,Laboratory,Hostel,Security,Wi-Fi,Campus,Gym,",https://images.collegedunia.com/public/college_data/images/appImage/17081_cvr.png?w=1286&h=193&mode=stretch,"5th Main, Chamarajpet 
 Bangalore - 560018 
 Karnataka ,    India ",",080-26677100  ,    26677101  ,    26677102,7406740077  ,    7406740088",http://adarshaimit.org/
https://collegedunia.com/college/9370-dayananda-sagar-college-of-pharmacy-dscp-bangalore,"Dayananda Sagar College of Pharmacy - [DSCP], Bangalore",Estd 1991,"8.7,8.7",3 reviews,"Comp,Labs,Medical,Cafeteria,Laboratory,Library,Hostel,Classrooms,Auditorium,",https://images.collegedunia.com/public/college_data/images/appImage/9370_Capture.JPG11.jpg?w=1286&h=193&mode=stretch,"Shivage Malleshwara Hills, Kumaraswamy Layout 
 Bangalore - 560078 
 Karnataka ,    India ",",080-26660789  ,    26662226  ,    42161705",http://dayanandasagar.edu/pharmacy/
https://collegedunia.com/college/14500-nitte-meenakshi-institute-of-technology-nmit-bangalore,"Nitte Meenakshi Institute of Technology - [NMIT], Bangalore",Estd 2001,"7.7,7.7",117 reviews,"Comp,Labs,Sports,Gym,Medical,Cafeteria,Laboratory,Library,Auditorium,Hostel,Classrooms,Transport,",https://images.collegedunia.com/public/college_data/images/appImage/14500_Nitte-Meenakshi-Institute-of-Technology-NMIT-Bangalore-1-4.jpg?w=1286&h=193&mode=stretch,"P.B.No.6429,  Govindapura, Gollahalli, Yelahanka 
 Bangalore - 560064 
 Karnataka ,    India ",",080-22167800  ,    22167803  ,    22167842  ,    2167804  ,    2167807  ,    2167809,Principal -  9845275240",http://www.nmit.ac.in/
https://collegedunia.com/university/28294-pes-university-pesu-bangalore,"PES University - [PESU], Bangalore",Estd 1972,"8.0,8.0",205 reviews,"Sports,Medical,Auditorium,Hostel,Comp,Labs,Cafeteria,Library,Canteen,Communication,Centre,Laboratory,Classrooms,Security,Wi-Fi,Campus,Gym,",https://images.collegedunia.com/public/college_data/images/appImage/1569587618pes.png?w=1286&h=193&mode=stretch,"100 Feet Outer Ring Road, Banashankari 3rd Stage 
 Bangalore - 560085 
 Karnataka ,    India ",",080-26722108  ,    26721983",http://www.pes.edu
https://collegedunia.com/college/57209-presidency-university-school-of-management-bangalore,"Presidency University, School of Management, Bangalore",Estd 1976,,,,https://images.collegedunia.com/public/college_data/images/appImage/1520942876146822316851.jpg?w=1286&h=193&mode=stretch,"Itgalpur, Rajanakunte, Yelahanka 
 Bangalore - 560064 
 Karnataka ,    India ",",080-49255533,9986794488",http://presidencyuniversity.in/schools/school-of-management/
https://collegedunia.com/college/19021-the-oxford-college-of-business-management-bangalore,"The Oxford College of Business Management, Bangalore",Estd 1974,"6.6,6.6",14 reviews,"Comp,Labs,Sports,Gym,Medical,Cafeteria,Library,Auditorium,Hostel,Laboratory,Transport,",https://images.collegedunia.com/public/college_data/images/appImage/1507371597cover.jpg?w=1286&h=193&mode=stretch,"No.32, 19th Main, 17th ‘B’ Cross, Sector IV, HSR Layout 
 Bangalore - 560102 
 Karnataka ,    India ",",080-30266301  ,    30266351  ,    30266391  ,    30266335   ,    30266316  ,    30266329  ,    30266341",http://www.theoxford.edu/business_management
https://collegedunia.com/college/27815-indian-academy-group-of-institutions-iagi-bangalore,"Indian Academy Group of Institutions - [IAGI], Bangalore",Estd 1998,"7.8,7.8",8 reviews,"Medical,Cafeteria,Library,Auditorium,Hostel,Comp,Labs,Sports,Laboratory,Classrooms,Transport,Security,",https://images.collegedunia.com/public/college_data/images/appImage/1571903457contactus.jpg?w=1286&h=193&mode=stretch,"Hennur cross, Hennur Main Road, Kalyan Nagar 
 Bangalore - 560043 
 Karnataka ,    India ",",080-67458900  ,    67458908  ,    67458939,9901110757  ,    9880105678",http://www.indianacademy.edu.in
https://collegedunia.com/college/6639-indian-institute-of-horticultural-research-iihr-bangalore,"Indian Institute of Horticultural Research - [IIHR], Bangalore",Private Institute,"8.5,8.5",22 reviews,"Library,Laboratory,Gym,Cafeteria,Comp,Labs,Medical,Auditorium,Sports,",https://images.collegedunia.com/public/college_data/images/appImage/6639_IIHR_New.jpg?w=1286&h=193&mode=stretch,"ICAR-IIHR, Hessaraghatta lake post, 
 Bangalore - 560089 
 Karnataka ,    India ",",080-28466353  ,    28466471",http://www.iihr.res.in
https://collegedunia.com/college/3477-presidency-college-bangalore,"Presidency College, Bangalore",Estd 2000,"7.7,7.7",38 reviews,"Medical,Sports,Comp,Labs,Laboratory,Library,Auditorium,Cafeteria,Classrooms,",https://images.collegedunia.com/public/college_data/images/appImage/3477_PRESIDENCYB.jpg?w=1286&h=193&mode=stretch,"Near Reliance Fresh, Kempapura, Hebbal 
 Bangalore - 560024 
 Karnataka ,    India ",",080-42478700  ,    41306284  ,    41454574,9886499600  ,    9513962949",http://presidencycollege.ac.in
https://collegedunia.com/college/1959-indian-academy-degree-college-iadca-bangalore,"Indian Academy Degree College - [IADC-A], Bangalore","BU, Bangalore","7.9,7.9",19 reviews,"Medical,Library,Auditorium,Hostel,Comp,Labs,Sports,Cafeteria,Laboratory,Transport,Security,Classrooms,",https://images.collegedunia.com/public/college_data/images/appImage/1959_IAPUC_APP.jpg?w=1286&h=193&mode=stretch,"Hennur Cross, Hennur Main Road Kalyan Nagar 
 Bangalore - 560043 
 Karnataka ,    India ",",080-67458900  ,    67458908  ,    67458939,9901110757  ,    9880105678",http://www.indianacademy.edu.in/iadc/about-iadc/overview/
https://collegedunia.com/college/58161-t-john-institute-of-management-and-science-tjims-bangalore,"T John Institute of Management and Science - [TJIMS], Bangalore","BU, Bangalore","8.1,8.1",4 reviews,"Library,Comp,Labs,Auditorium,Sports,Cafeteria,Hostel,Classrooms,Medical,",https://images.collegedunia.com/public/college_data/images/appImage/1507379545148672388322.jpg?w=1286&h=193&mode=stretch,"No. 88/1, Gottigere, Bannerghatta Road 
 Bangalore - 560083 
 Karnataka ,    India ",",080-40250562,7411753374  ,    7411753341",https://www.tjohncollege.com/page/T._John_Institute_of_MGT._&_Sc.
https://collegedunia.com/college/18724-seshadripuram-institute-of-management-studies-sims-bangalore,"Seshadripuram Institute of Management Studies - [SIMS], Bangalore",Estd 2001,"8.4,8.4",2 reviews,"Comp,Labs,Library,Auditorium,Cafeteria,Medical,Classrooms,Sports,Hostel,",https://images.collegedunia.com/public/college_data/images/appImage/1507275832cover.jpg?w=1286&h=193&mode=stretch,"C.A. Site No. 26, Yelahanka New Town 
 Bangalore - 560064 
 Karnataka ,    India ",",080-22955369",http://www.simsblr.ac.in/
https://collegedunia.com/college/15680-cmr-center-for-business-studies-cmrcbs-bangalore,"CMR Center for Business Studies - [CMRCBS], Bangalore",Estd 2009,"7.5,7.5",3 reviews,"Comp,Labs,Sports,Medical,Cafeteria,Library,Auditorium,Classrooms,Hostel,",https://images.collegedunia.com/public/college_data/images/appImage/1500532574cover.jpg?w=1286&h=193&mode=stretch,"#5, Bhuvanagiri, OMBR Layout, Banaswadi 
 Bangalore - 560043 
 Karnataka ,    India ",",080-25453077,9342900666",http://cmrcbs.cmr.ac.in/
https://collegedunia.com/college/57607-surana-college-bangalore,"Surana College, Bangalore",Estd 1995,"7.6,7.6",21 reviews,"Library,Comp,Labs,Laboratory,Auditorium,Cafeteria,Sports,Classrooms,Medical,",https://images.collegedunia.com/public/college_data/images/appImage/1602753581133205237927994574884267845147632854548459o.jpg?w=1286&h=193&mode=stretch,"16, South End 
 Bangalore - 560004 
 Karnataka ,    India ",",080-26642292,9972277884",https://www.suranacollege.edu.in/
https://collegedunia.com/college/7612-government-dental-college-and-research-institute-bangalore,"Government Dental College and Research Institute, Bangalore",Estd 1958,"8.0,8.0",5 reviews,"Medical,Laboratory,Library,Hostel,Comp,Labs,Cafeteria,",https://images.collegedunia.com/public/college_data/images/appImage/7612_GDCRI_APP.jpg?w=1286&h=193&mode=stretch,"Fort, Bangalore 
 Bangalore - 560002 
 Karnataka ,    India ",",080-26705053",https://www.karnataka.gov.in/gdcrib/pages/home.aspx
https://collegedunia.com/college/18386-ramaiah-institute-of-management-rim-bangalore,"Ramaiah Institute of Management - [RIM], Bangalore",Estd 1995,"7.1,7.1",19 reviews,"Gym,Sports,Medical,Comp,Labs,Laboratory,Library,Hostel,Auditorium,Cafeteria,Wi-Fi,Campus,",https://images.collegedunia.com/public/college_data/images/appImage/18386_1443521165MSIMS_NEW.jpg?w=1286&h=193&mode=stretch,"Gate No. 8, General Sciences Building,  'C' Block, M.S.R.I.T. Post 
 Bangalore - 560054 
 Karnataka ,    India ",",080-23608769  ,    23606640  ,    23606641  ,    23606642",http://www.msrim.in
